e__0,e__1,e__2,e__3,e__4,e__5,e__6,e__7,e__8,e__9,e__10,e__11,e__12,e__13,e__14,e__15,e__16,e__17,e__18,e__19,e__20,e__21,e__22,e__23,e__24,e__25,e__26,e__27,e__28,e__29,hypothesis,is_attack,ts,principal_id,cloud,dataset
-0.60764635,-0.13731097,0.9577916,0.20760335,0.30767664,-1.0955194,-0.8807541,1.798725,-0.73520106,1.6562083,-0.2430612,0.0022879362,1.0703652,1.2718924,-0.11081256,-0.38824305,-0.05592045,0.33795753,0.89130366,0.004229859,0.6188863,1.6383598,0.3813096,0.31165287,-1.5189108,-2.6307302,0.38837573,-0.09482423,-0.51478267,0.2435302,BENIGN,0,2025-01-25 12:48:16+00:00,1165,GCP,DEMO
-0.06040373,1.1277802,0.08611087,-0.74692327,0.99016625,-0.21713108,0.5265367,-0.4774107,-0.6498269,0.08416823,0.012828643,0.47982705,-0.26864576,-1.8363597,-0.4327739,0.7938185,-0.29737607,-0.2463834,0.9863765,-0.71197325,-1.5428032,-0.16063112,-0.48417395,-0.9662463,-0.17537846,0.49150565,-0.0092885615,0.3069811,1.8134077,-0.34287885,BENIGN,0,2025-01-14 17:02:03+00:00,1071,CIC_NET,DEMO
0.27834862,-0.5092134,-0.8463597,-0.58490765,-0.47875857,0.3594758,2.3490758,-0.7160434,-0.4166253,-0.06312301,0.39579886,0.26355082,1.2840958,-2.426392,-2.38693,-0.49587816,1.0973002,-1.5656481,-3.0076323,0.5711794,0.24365722,-1.0902084,-0.9855396,-0.9697437,0.110535316,-0.6263153,0.4940639,-2.8546267,-0.8568519,-1.1260539,BENIGN,0,2025-01-07 23:49:29+00:00,1105,CIC_NET,DEMO
2.1436594,1.8619522,3.1978438,0.54066324,2.4454916,2.9583364,4.2566476,1.918234,2.7244587,0.5961372,-2.4566653,0.8617022,-3.081365,1.5035871,-2.1313522,1.3199022,2.6688178,1.2197056,1.0765815,0.8085561,-1.5708815,1.3555729,-0.61085767,0.5044833,-1.5630343,-1.1794597,1.4350874,-0.3473023,1.4532754,-0.07823066,DATA_EXFILTRATION,1,2025-01-10 01:02:34+00:00,1045,GCP,DEMO
-1.8418977,0.8920676,-0.5898923,0.6986888,0.025210867,-1.5431182,0.16429476,2.1962233,0.49298647,-0.057517752,1.0753434,0.21066846,0.20953423,-1.0916252,0.23384802,1.0354434,-0.83606213,1.4244958,-0.09170602,-0.8877695,0.9976321,-0.28679425,0.75951487,-0.29175863,-0.059826143,0.4935602,0.29089707,-1.9955318,-1.1212437,0.92941,BENIGN,0,2025-01-18 14:19:24+00:00,1080,CIC_NET,DEMO
-0.13213658,-0.5237313,-1.358574,-1.0797364,-2.0217986,-0.10128072,-0.5984376,-0.9665879,-0.06812342,0.36397064,2.0931978,-1.5118834,1.159381,0.97310156,-0.7790927,0.20323595,-0.45763326,0.18568859,1.509131,0.60560626,0.5086084,-0.43030933,-1.4840567,-0.20846821,1.2066082,-1.5271678,-1.0550894,0.12626773,-0.9846548,-0.79252344,BENIGN,0,2025-01-15 08:56:45+00:00,1054,CIC_NET,DEMO
-0.4235986,-1.3656174,-0.97412187,0.7034279,-1.3073698,-1.5978721,-0.63002497,0.7319555,-0.19692181,-0.46458107,0.044358797,-1.7457074,0.49470565,0.38343504,-0.40930846,1.0059245,-1.1274961,1.127909,0.15449366,-0.3365526,-0.019873636,-0.107264765,1.2202829,-1.0766791,-0.76251924,1.0363029,-0.5955349,0.9005331,1.699436,-0.40179503,BENIGN,0,2025-01-16 18:37:09+00:00,1165,CIC_NET,DEMO
0.68136233,-1.1536922,0.7547333,0.19942398,0.4730383,-0.64557207,-1.6610835,0.5032521,-2.0634031,-0.3173505,0.94118184,0.19189773,1.9483427,1.0251092,-0.6538984,0.02731338,-0.047370702,-1.5821768,-0.94039893,-0.5607609,-2.0362206,0.04749347,-0.24907185,-1.6728939,0.40421286,0.71587276,0.22703448,-0.3240682,0.59144217,0.68022037,BENIGN,0,2025-01-17 16:57:35+00:00,1019,AZURE,DEMO
2.7074037,1.5753877,2.6766007,3.5954807,1.803371,4.497939,1.874369,2.432407,1.7275144,2.6232708,-0.68595076,3.3072908,-2.7427125,0.68235654,-1.689383,1.4460062,-1.5716593,2.8420696,1.0952799,0.02350086,0.15712792,0.17618982,-0.6668487,0.19791667,-0.6074723,-0.404362,-0.6862791,-1.4326713,0.14583647,0.58529943,DATA_EXFILTRATION,1,2025-01-19 03:41:32+00:00,1036,AZURE,DEMO
0.5148836,0.81992525,0.32434022,-0.5327255,0.83966386,-1.3575175,-0.90067136,-0.9642001,1.0800561,0.94278854,0.48730522,1.0719298,-0.8792828,0.3485951,-0.12517443,0.8468821,-0.115224235,-0.3849429,0.5409085,0.87616915,-0.6683452,-0.061075673,-1.0584407,-2.498061,0.20045963,0.6089054,0.2620668,-1.9495617,-0.35084942,-2.2183478,BENIGN,0,2025-01-16 00:48:02+00:00,1026,CIC_NET,DEMO
4.9697013,2.5139453,4.8554034,4.54587,2.6994097,2.467215,3.9503703,2.755676,3.7024846,3.1171725,-1.4472344,-3.8112826,0.08750275,0.17627065,-1.3438095,1.4958638,1.9734423,0.5274553,0.45940128,1.300143,-1.3569356,0.22315305,0.55188596,0.6802302,-1.9367527,-0.7613553,-0.87826324,0.099886954,0.48074457,1.4967104,NETWORK_INTRUSION,1,2025-01-26 01:12:05+00:00,1127,CIC_NET,DEMO
1.3050345,1.3024275,2.949672,2.096577,3.0676515,2.088728,0.64288336,0.46687165,0.24848776,2.4620519,1.019181,1.0273223,-0.3113028,2.5716088,-0.05953846,-0.3564158,1.6500794,1.2176807,0.90744436,1.1873715,0.32318547,1.2838168,1.2949855,0.5442203,0.84580284,0.5140625,-0.46116972,0.7565647,-1.394495,1.0538915,LATERAL_MOVEMENT,1,2025-01-16 01:10:12+00:00,1027,CIC_NET,DEMO
-1.194523,0.2858033,-0.845154,0.553389,-0.033925224,-1.594756,0.42069963,-0.5779208,0.8811467,0.0013256888,0.395421,-0.95756894,-0.5893322,-0.45863864,0.8567025,1.6773771,-0.8051717,1.0768481,-2.1696775,-1.1941894,-0.95877844,-1.3525087,-1.5835884,0.4129989,-0.2140677,0.3794054,0.69047266,0.26561698,0.6577632,-0.06953228,BENIGN,0,2025-01-24 02:39:00+00:00,1001,CIC_NET,DEMO
-1.1869934,1.0578141,-0.5891121,-0.9355963,-0.17791788,-0.9128109,-0.41743037,0.34405392,0.34834173,-0.89783007,-0.48770538,1.074333,0.49640012,2.0750651,1.1801282,1.1442931,-1.3878685,0.76386034,-0.053106803,-0.5509818,0.16801535,0.9452115,0.5008316,-0.8784738,0.74245894,-0.63758755,0.21668312,-0.30335006,-0.21886626,0.766243,BENIGN,0,2025-01-25 02:13:20+00:00,1183,GCP,DEMO
1.3598063,4.3451953,0.5789139,1.8023323,2.770212,2.9843142,2.2995243,2.3426094,2.81055,2.1689305,1.6152655,2.263713,1.5985101,1.0784296,0.92480475,0.49953404,-0.20560138,1.1601642,0.26235425,1.4554038,-1.0701916,1.7190406,-0.8963327,0.21930234,0.7918593,-0.57064044,0.85246867,-1.2291836,1.4521177,0.014149265,DATA_EXFILTRATION,1,2025-01-02 05:05:08+00:00,1023,CIC_NET,DEMO
0.6035886,0.9008182,2.0089192,0.61554474,0.45064232,0.9784634,0.023037888,3.0205438,0.6336054,2.0316167,0.54765254,-1.1373616,-1.5747846,2.622411,0.30847934,1.9931129,1.8215154,1.7189149,0.34034324,-0.27984244,-0.6135876,0.19624095,0.54578674,-2.1715715,-0.008113202,0.15808922,-0.27754426,1.2912738,0.42178008,1.3101919,PRIV_ESC,1,2025-01-20 09:32:09+00:00,1120,AZURE,DEMO
1.5840394,2.7374775,3.4350665,3.1116934,0.7078584,1.5463239,1.4548353,2.2892544,2.4863536,0.9611073,-0.75088185,-2.9712095,-0.5919038,-2.1750882,-1.5431417,0.49035028,1.9460275,-2.0375063,0.7833896,0.69418126,-0.45363638,1.7262266,-0.88732946,0.77179617,0.3562528,1.2615192,-0.66718906,-0.7329689,1.0960699,0.4253213,LATERAL_MOVEMENT,1,2025-01-21 03:25:33+00:00,1058,CIC_NET,DEMO
0.25506264,1.260695,2.1863828,2.6377642,1.1207694,-1.114256,2.323223,0.5796793,-0.2173388,-1.032326,0.14177793,4.7289534,-1.0476226,0.7169014,-0.19692478,2.4163,-0.59273547,0.7654494,-0.8167134,0.5706177,-0.24861586,0.6266136,0.04556388,0.6234071,0.7034401,2.1549287,-0.31529665,-0.9410227,0.24608362,-0.80228,LATERAL_MOVEMENT,1,2025-01-10 03:42:19+00:00,1158,CIC_NET,DEMO
1.4819608,-0.28321803,-0.5655764,-0.4713157,0.7184174,-0.15774699,-0.6416668,1.6653519,-0.8561698,0.035566073,0.65230614,-1.6313351,0.4802605,-1.0551077,0.82278275,-0.962651,0.69276905,1.105833,0.86143655,0.25131664,-0.23130095,-0.5764196,1.4710346,-0.6994952,-1.0370661,0.6653689,-0.7961368,-0.9500635,-1.4436042,-0.48290983,BENIGN,0,2025-01-17 00:43:53+00:00,1001,CIC_NET,DEMO
-0.08271503,0.24309173,0.9513062,0.5268979,-0.19087222,-0.19819568,0.51015747,1.2725701,0.1263142,-0.46913084,-0.992866,-1.4452052,0.66626966,0.57797855,0.57736355,-0.12865944,1.4069347,-0.4841185,0.9552692,-0.038742896,-0.60835075,0.5925303,0.4096361,0.35697275,0.08127842,-0.037893083,2.388372,1.1842567,0.7228269,0.11179916,BENIGN,0,2025-01-08 20:37:02+00:00,1091,CIC_NET,DEMO
1.0071572,0.51799476,0.026204754,-0.30356434,-0.080917336,-3.1704257,0.21060084,-0.48847607,1.59267,0.01934407,-1.1889634,-0.049880154,-1.0461211,0.47340742,0.29094738,0.9578396,-0.7908818,0.034008097,-1.3650218,0.70149475,0.5188712,0.49580503,0.0016190313,0.4147729,1.6043391,-0.28509426,0.13864519,-1.0861263,-0.868261,0.09781329,BENIGN,0,2025-01-22 18:22:28+00:00,1036,CIC_NET,DEMO
4.1039333,2.743719,2.7640834,2.5931149,2.4652433,3.2949715,1.5027424,4.2809396,2.3345778,3.7219036,1.2209744,-1.6764976,-0.8056065,-0.30489028,-1.5772451,1.0495481,-0.3830562,0.54723674,1.829413,1.596702,0.015182942,-0.97480655,0.6455877,0.019381238,-2.3203156,0.78262985,-0.024232835,1.2024512,-1.0952705,-3.176704,DEFENSE_EVASION,1,2025-01-04 03:36:28+00:00,1060,CIC_NET,DEMO
0.8790839,0.89156365,-1.0906717,-0.37849954,3.3552177,0.2943894,1.330959,-0.050659828,-1.4903029,0.42974174,2.0370798,-1.3507167,1.53886,1.575195,-0.21187462,-0.46400616,1.2861848,-1.1493717,-1.2503575,1.5391805,0.5070203,-0.057395365,-1.3954484,-0.70791095,-0.26274675,-1.595894,-0.73902863,0.65233034,1.4273053,-0.41943476,CREDENTIAL_MISUSE,1,2025-01-06 03:28:36+00:00,1159,AZURE,DEMO
0.7564884,-1.9140601,0.65945125,-0.8039484,0.30734563,-0.24775241,1.3204141,-0.87443566,0.6276063,-0.27950746,-0.15830548,-0.1838539,-0.8456731,-0.014098966,-0.06264822,0.24124025,0.08450515,0.79799455,0.92350864,-1.0506233,0.8687725,-1.1863364,0.5878559,0.61973876,-1.9113169,0.092979245,-0.4684961,-0.7587653,1.3508524,-0.65367913,BENIGN,0,2025-01-26 18:54:00+00:00,1070,CIC_NET,DEMO
-0.80637693,0.07569494,0.68558973,-0.14164859,1.1663705,0.53097564,-2.1782112,-0.529467,-0.5618421,0.47936097,-2.6248171,2.5490098,0.53102607,0.1488768,1.1815677,2.3436542,0.8707467,0.9488131,0.13069002,-0.14152576,-0.47579545,-0.826112,-0.6870141,-1.350556,-0.07587145,-1.6846676,0.19091652,-0.036330607,0.1469353,-0.52213156,BENIGN,0,2025-01-27 14:19:06+00:00,1062,GCP,DEMO
3.0768604,1.3601159,-1.2445425,0.23286809,-0.6080061,-1.0144798,-1.340072,0.4322167,-0.6813802,0.967826,0.9937822,1.3739144,-0.8523868,0.4753656,0.6324542,-0.47417817,-0.77177197,1.6095207,0.22749588,0.63596773,-0.822076,-1.2192844,-0.5694498,-0.12402139,-1.06422,-0.009844809,-1.6885052,-1.1200475,0.67091125,0.6037905,BENIGN,0,2025-01-11 14:59:28+00:00,1124,CIC_NET,DEMO
-0.39187676,-1.0177643,-1.0274036,-0.37326825,0.6445185,0.92824566,-0.49653172,-1.1534925,0.26784363,-0.82353497,-0.5182526,1.3252761,0.8271154,0.15797432,-1.271919,0.21139656,1.0626572,-0.37563366,1.351114,1.2927452,1.6637329,0.30524313,0.5873917,1.4141873,0.44739392,-0.5012341,-0.44854283,0.23855495,-1.2905614,-0.14325891,BENIGN,0,2025-01-30 20:08:32+00:00,1137,CIC_NET,DEMO
2.896547,-0.39125386,3.3344822,2.9223742,1.3402354,2.343391,1.8031477,3.0299904,2.7826831,0.39992929,1.2667757,-2.1196265,-1.4280683,0.916207,2.145341,1.8400618,0.060228836,-0.5346106,0.41432738,1.2345027,0.24020584,1.2531328,0.78991973,0.969569,0.3268554,-1.3892987,-0.19569853,1.0600897,-0.05152293,0.5030904,LATERAL_MOVEMENT,1,2025-01-28 23:18:01+00:00,1050,AZURE,DEMO
0.8812517,0.17018816,1.076656,1.5090474,0.5443123,0.9642888,0.26053676,2.3192449,0.9055442,2.6527555,1.4562849,-0.24210617,0.379893,-3.3803158,0.66236925,-0.57383484,2.1784697,0.9158246,1.1896045,-1.420421,-1.1979665,0.8870798,0.2867741,-0.14720528,0.56484234,1.6357979,-0.22104247,0.0693698,0.19259691,2.3921096,PRIV_ESC,1,2025-01-22 01:19:40+00:00,1121,AZURE,DEMO
0.9006437,3.683223,2.8851976,3.5667717,2.3426275,2.951035,3.7114105,6.1129103,3.808036,2.1519344,-0.92428553,0.11140829,-3.40788,0.16055754,3.3081517,-0.4742321,1.8484826,1.2877748,0.06576668,0.6584704,1.5983218,0.7335478,0.008783655,-0.23768331,0.07660907,-0.5117636,-2.1047494,2.042178,0.155325,0.39814726,DEFENSE_EVASION,1,2025-01-04 18:03:58+00:00,1003,GCP,DEMO
-0.05790775,-0.7351168,-0.18592449,-1.5993948,2.2770865,-1.234512,-1.0319663,-0.44025922,1.2880757,0.014508999,-1.2361358,1.2543384,0.7310006,0.538435,0.71573424,2.394362,2.1850948,-0.68671536,1.623885,0.3831682,0.49909583,-1.6922709,-0.17038576,-0.8128236,0.82805884,1.0710804,-2.0744863,-0.022034865,1.1218615,-0.18667896,BENIGN,0,2025-01-19 01:37:21+00:00,1163,AZURE,DEMO
0.72906363,0.35116547,0.34166023,-0.27131498,-1.2165807,-1.1215302,0.7093525,0.019458255,-0.13851224,-0.42389005,-0.30518883,1.0469118,-0.3352441,-1.3410647,0.74365175,-0.20487666,0.031395864,1.6075783,-0.020560557,0.28918368,-1.1789235,-0.21966945,0.60952604,-1.5553738,0.20084509,0.100791074,0.041287456,1.0371588,0.3344385,1.4780719,BENIGN,0,2025-01-19 11:09:30+00:00,1086,AZURE,DEMO
0.8064105,1.9359245,1.8844668,0.7307455,2.756295,4.1246734,1.7829939,2.305021,1.8845185,1.0864153,-1.5631299,0.62858385,-1.3323443,-0.084422,0.6270387,0.45408067,1.6891538,-0.32175112,0.03313596,0.8680723,1.028769,0.501685,0.24832514,0.078117736,0.40023586,0.2016529,-1.0299723,0.046079222,-1.0736886,0.081082545,LATERAL_MOVEMENT,1,2025-01-11 19:53:27+00:00,1158,GCP,DEMO
1.319352,4.3393817,1.7601056,0.39576045,1.6658198,2.3193588,3.4733639,1.2105476,0.21757203,2.616837,-0.53506726,-2.7150936,0.2008555,0.9069759,1.7328665,0.116365716,0.52627075,0.78572965,0.94959795,0.89782715,0.43600577,0.8438395,0.39263412,0.45358554,-1.5822232,0.050227698,0.47950754,0.7289412,-0.69235075,-0.65903926,LATERAL_MOVEMENT,1,2025-01-04 02:13:13+00:00,1189,CIC_NET,DEMO
0.025899325,1.1364139,1.6338811,0.19253989,1.5079623,0.7234798,0.47571424,0.38861576,1.3466114,0.9255778,3.0639303,-0.5626717,0.4308184,-0.14100948,-0.37988928,0.78913283,0.9373525,3.7181735,0.6158542,-0.33017874,0.27301073,-2.07464,-0.09195678,0.016025282,0.79460037,0.97362226,-0.5035696,-0.15061401,-0.76612085,-1.1280626,CREDENTIAL_MISUSE,1,2025-01-16 15:02:59+00:00,1015,AZURE,DEMO
2.1098948,0.52641445,1.3853731,0.804826,2.3496833,3.6014302,0.498412,-0.053018484,1.6751131,1.8156978,1.4739596,0.17208807,1.2944726,-1.1291256,3.361458,-1.1550487,0.43106055,1.0138088,-0.11797611,2.5311697,-0.6354099,-0.041292686,0.5560221,-0.5912848,-1.846573,-0.42865452,1.0294405,-0.33689514,-0.8464343,0.92567223,LATERAL_MOVEMENT,1,2025-01-17 07:25:07+00:00,1055,CIC_NET,DEMO
-0.3307749,-0.5101608,0.14945608,0.7707502,2.3817136,0.8272361,1.15984,-0.5059662,-1.025868,0.06233135,0.10716992,-1.0785128,-0.17529453,0.3993176,0.3603934,0.50428784,0.29096472,-0.5070087,-0.51390064,-1.1989514,1.784775,0.013450365,-0.22485305,-0.92879206,2.935658,-1.073328,-0.42884794,0.41583684,0.600213,0.95793205,BENIGN,0,2025-01-06 08:23:01+00:00,1124,CIC_NET,DEMO
1.8076085,0.50615764,-1.0560308,-0.25694513,0.30783236,2.068226,-1.3978055,1.2025765,0.17991437,0.83783054,-0.101994716,-0.8424326,0.7508728,0.65443105,0.972057,-0.013304635,-0.59982204,-1.558787,0.81937325,0.4238895,-0.96578264,-0.5385737,-0.46675882,-1.4829844,-0.8176824,-1.1338303,-0.412479,-0.73869747,-1.6270049,2.0225902,BENIGN,0,2025-01-23 15:32:43+00:00,1008,CIC_NET,DEMO
1.2525407,-0.7790194,0.2724214,0.4174651,1.1910858,-0.818605,1.0921068,-0.5479053,-1.3358624,0.72413653,1.2907584,2.587909,-1.1997253,0.6989197,-0.40980124,0.7833587,-1.4704895,-1.2627698,-0.7758748,0.07896405,-0.6410813,0.65905434,1.0268946,0.59957755,1.6187876,0.41582662,-1.2168967,1.3633765,-0.60515624,0.9104185,BENIGN,0,2025-01-09 01:39:24+00:00,1121,CIC_NET,DEMO
1.5737342,0.45668802,-1.4961588,-0.9182122,1.3227445,-0.16912268,0.079573534,0.7588244,0.69632286,0.2787998,-0.20866837,-0.31266844,0.85789883,0.55356956,-0.2573,1.0821123,-0.12903412,-0.85166216,-0.7589707,-0.9787408,-0.27241,1.2337242,-0.8050952,0.18847576,-0.65668935,-0.26030904,-1.5100412,-0.22053823,-0.19370538,0.540288,BENIGN,0,2025-01-23 14:27:32+00:00,1177,CIC_NET,DEMO
0.2232809,-1.1983922,1.0841982,0.21030304,0.19839352,-0.0091823535,-0.5177575,0.21780235,0.47558844,-1.7468957,-0.53876084,-0.25494698,0.2561706,1.193311,-0.7717408,-0.49796185,-0.5125341,-0.8015276,-0.3471865,0.7708022,-1.0538355,0.4278144,-1.7019023,-0.561338,-0.3294893,1.6748596,-0.2748023,-2.2012434,-1.9988889,0.034029588,BENIGN,0,2025-01-24 02:12:18+00:00,1000,CIC_NET,DEMO
0.61377084,0.37545586,0.1675701,1.1622596,-0.5395912,0.8949106,-1.6320149,-0.9049478,-1.8070414,-0.2748453,-0.046261217,0.11410149,0.061883353,-0.92755336,-0.19024085,-1.4974467,1.3632289,-0.30362606,-0.48888612,1.5889404,-1.2422465,-1.1255871,-1.0962204,-0.067871384,0.43163162,0.73967546,2.5719953,-2.2494326,0.60873556,-0.5571306,BENIGN,0,2025-01-26 10:30:13+00:00,1045,CIC_NET,DEMO
0.6135849,0.58022785,0.29123032,2.8845248,2.0422974,1.223196,2.5510159,-0.31252897,-0.13070513,-0.97796774,2.5850775,-0.3045013,2.0360363,-0.7371775,-3.120104,1.6031548,1.0396276,1.5330542,-1.0927622,1.1114908,-1.1877652,-0.39732325,0.5343649,0.09109361,-0.85153997,0.006273156,-1.5315353,1.1502674,-0.20528401,1.11855,PRIV_ESC,1,2025-01-14 15:50:11+00:00,1078,GCP,DEMO
-0.5265317,-0.52357596,-0.7641868,0.8761739,-0.7094312,0.64459544,-0.3824524,-1.9759634,-0.57031405,-1.1791083,0.033902723,-1.1904078,0.9259751,-0.09107586,-0.17759599,0.65589213,0.96390694,-0.020098751,-0.7712003,-1.7739697,-0.68604976,-0.61721224,0.10705745,-0.3451469,0.68793297,-0.6129833,-0.05704117,1.1839875,0.34182522,-0.060037542,BENIGN,0,2025-01-07 09:58:08+00:00,1134,GCP,DEMO
-0.60194445,-0.6332314,-0.85061324,-0.54100686,0.75566584,-0.22188827,-1.349773,1.7681693,0.31996518,-1.4069434,-0.44184893,0.11088638,1.7045921,-1.1081125,0.9760407,1.3994864,-0.6286543,-0.27751362,-1.0363092,-0.20346114,-0.036589973,0.65965,1.0901835,-0.74809605,-1.9673251,-0.02124478,0.29353753,0.24941769,-0.32667324,0.1247521,BENIGN,0,2025-01-19 06:20:54+00:00,1045,CIC_NET,DEMO
4.5154448,3.3817341,2.6266315,2.499802,2.8301477,4.6367397,2.8166993,2.9802058,2.5176864,4.0989833,0.35765773,0.29056826,1.3560336,-2.5355227,-4.327933,1.5451509,0.93416643,1.228342,0.088537805,0.4155431,-0.41102493,1.021623,-0.37875983,2.0826604,0.43086243,-1.2756827,-0.1285463,-0.6516751,-2.1943824,1.599471,DEFENSE_EVASION,1,2025-01-18 05:24:20+00:00,1026,AZURE,DEMO
0.7031425,0.5332073,0.16540366,-1.3820176,-0.48361713,0.8417808,-1.05122,-2.5317693,-0.227106,-0.14175755,0.13556342,0.72851866,0.6376058,0.2587698,1.1955314,-1.5189698,0.5045818,0.62653834,-1.2395623,-1.5028706,-0.7459421,-0.66154146,0.75341946,-0.6145388,-0.8563485,-0.6116337,1.1186323,0.013043375,-0.17925103,-0.1100055,BENIGN,0,2025-01-02 11:48:34+00:00,1096,CIC_NET,DEMO
1.2920604,-0.74917173,1.3155082,0.21049629,-0.16041937,2.5009005,-1.0556395,-0.35368577,-1.2324313,0.95246196,1.689189,1.6699228,1.2239487,-0.19762047,-0.365241,-1.6711698,2.0358737,0.46897808,-0.49195692,1.3280569,-0.9727645,0.40662202,-0.17262913,0.6386771,-0.06357354,-1.4509279,0.07557637,1.0488641,-0.029216405,0.77511513,BENIGN,0,2025-01-03 15:15:44+00:00,1145,CIC_NET,DEMO
0.7544705,1.7737392,1.1754895,2.5469809,1.8314916,2.4900737,2.8877103,2.4916186,2.0731184,0.80178773,-2.834913,0.7551667,-1.7758174,1.4950416,0.10215495,-1.1573386,0.13185695,0.9933795,-0.54817706,0.81568223,1.9002684,1.0230565,1.6435415,0.39112788,1.1675098,-0.72396475,-0.6443403,-2.7391403,1.1861454,1.540324,LATERAL_MOVEMENT,1,2025-01-19 15:22:42+00:00,1069,CIC_NET,DEMO
-0.55317724,-0.2539517,-0.75386214,0.38265356,1.1249325,-1.742772,0.40943852,-0.27667177,0.113394395,0.458994,-0.18820244,-0.10358685,-0.21387517,0.97031623,0.41875997,0.22058354,-1.2709517,-0.37857974,0.8986692,0.037696574,0.6595315,1.7665118,1.038606,0.093158334,-0.5109892,-2.5535495,-0.16838492,-0.3260125,0.3903662,-0.15390523,BENIGN,0,2025-01-08 01:53:49+00:00,1151,CIC_NET,DEMO
-0.32038507,-1.7793989,-0.9399678,0.47665104,1.7159076,-0.09752538,0.32781106,0.9524782,-0.81089395,0.36681405,-0.7404901,0.8648244,0.15140305,0.2984518,-0.7825986,0.7070324,2.084713,-1.0079117,-0.33975902,0.23160747,0.7864062,-0.5595463,-2.8330302,1.3591895,0.7605061,-1.7429476,-0.6075688,1.5681825,1.4477965,0.93864,BENIGN,0,2025-01-13 04:26:44+00:00,1025,CIC_NET,DEMO
-0.17611243,0.08298742,-0.1309258,1.1282398,-0.8758424,-0.80579966,1.0102745,-0.044361457,1.3784673,-0.6715122,-0.05477836,-0.922413,0.0073626814,-1.478547,-0.4876334,-1.4362539,0.69392323,0.71658933,-1.7302628,1.3338858,2.497415,0.046006385,-0.64111423,2.8243306,-1.3189685,0.020106466,0.17962228,1.3451476,0.35973898,-0.4986339,BENIGN,0,2025-01-05 14:42:49+00:00,1007,AZURE,DEMO
-0.9511844,-0.34182182,-1.0069274,0.04782532,-0.56419617,-1.4940377,1.2551458,-0.49767253,-1.2681369,-0.16825913,0.068371564,-1.7464668,0.33164766,-1.0471575,1.7110288,0.52396053,-0.3999,-0.7451678,-0.104967706,0.61279076,-0.025494128,-0.21715881,0.058370292,-0.60385895,-0.34320593,-2.0857925,0.9737262,0.2987978,-0.77345586,1.8987349,BENIGN,0,2025-01-30 14:44:21+00:00,1039,CIC_NET,DEMO
3.0870166,1.9638565,3.8567374,3.3980482,3.39458,2.5742445,3.4504957,2.7382417,3.5559413,1.0950556,0.36980283,1.2096237,-0.43799442,0.017615635,-2.956181,-0.41480613,-1.4082807,0.5694136,0.93585944,0.74749494,-0.14487857,0.04304087,1.0228415,-0.19044618,-0.57408255,-0.2811255,0.5793468,1.4120269,-0.6281437,0.098933786,DEFENSE_EVASION,1,2025-01-21 15:44:57+00:00,1198,AZURE,DEMO
2.7383575,1.407422,2.420417,0.9343262,0.6309497,2.7667465,2.0161252,2.6022804,2.382105,1.4236,-2.6649685,1.58619,-0.83114326,1.4164668,0.82287043,-0.24227159,1.3704212,0.46856862,0.28133327,1.6532016,0.029430592,0.5166444,-0.9813259,-1.404817,0.10720796,-0.31884634,0.6264347,-0.07990845,0.20507534,-1.6233826,DATA_EXFILTRATION,1,2025-01-15 07:38:14+00:00,1033,CIC_NET,DEMO
3.0884368,1.035758,1.897587,0.36390832,1.5080099,-0.10284476,1.6520678,0.8440259,1.2291905,1.897974,-2.1154494,-0.07733884,0.08759059,2.694007,0.24192676,1.3911362,0.6930285,2.7422457,-0.9472217,0.8946211,-1.6255441,-2.5065715,0.29746205,0.1394978,-0.28483695,-0.10619409,3.0982995,-0.25817513,0.5101244,-0.6493648,PRIV_ESC,1,2025-01-08 06:29:33+00:00,1093,CIC_NET,DEMO
3.2952325,2.7617664,2.5894816,4.8188987,4.177185,3.1367466,0.6957881,2.6389909,5.7030277,2.7693384,3.716691,1.2832725,0.114279635,-1.1280742,-1.6040941,1.4841632,-0.014756002,0.97615045,-0.44982034,0.53476244,0.033719055,0.26859358,-1.1148221,1.196911,-0.5968948,-1.6744695,-0.10902342,0.03437531,0.16058943,1.3621324,DEFENSE_EVASION,1,2025-01-18 05:32:51+00:00,1186,AZURE,DEMO
2.163551,2.2803805,1.2968156,3.2205534,2.584309,1.9799722,0.4953253,3.844412,1.17232,1.808722,0.90618783,1.3891332,-0.6185952,-0.66098225,1.0120908,0.25481376,3.7272701,-0.19435507,-0.12145102,0.23460703,0.24313466,-0.47020334,0.6123322,-0.9785884,-1.3815917,-1.7982148,-2.2235742,-0.518069,-0.3009803,-0.631437,DATA_EXFILTRATION,1,2025-01-07 01:42:43+00:00,1142,CIC_NET,DEMO
1.2434058,1.2280302,-0.334803,-1.7939211,-0.5667051,-0.5998214,-0.65713495,-0.6977189,-0.6534629,-0.3865416,-0.6355411,0.20832251,0.36036873,-0.91064507,1.2710654,-0.9800623,-1.6178006,0.38077807,-0.81740814,0.32129148,-2.4036686,1.3924559,0.6722934,-1.5004766,-1.4787772,1.6722659,-0.7373799,-0.8341848,-2.266052,-0.3507782,BENIGN,0,2025-01-05 12:14:25+00:00,1083,AZURE,DEMO
